time,ln_gdp_sa,ln_gdp_seasonal_factor,dln_gdp_sa,city_mean_light,region_mean_light,ln_city,ln_region,GDP,ln_gdp,pc1,pc2,pc3,dpc2,quarter,dln_city,dln_region
2013-04-01,8.159875125810697,-0.0695126706484856,0.0467584688629596,15.062370918584,1.4893503249204,2.712199641493589,0.3983400013281061,3262.87,8.09036245516221,0.9182130696869668,-0.0508187318181314,0.0227698761637711,-0.33183665240119,2,0.056341429865747195,0.03484955578600152
2013-07-01,8.190616059007018,0.1206765627424989,0.0307409331963217,14.960719348272,1.46799763209,2.705428056167836,0.3838993171733116,4069.57,8.31129262174951,-0.3540990133824833,-0.187805248146935,-0.0506436248295782,-0.1369865163288035,3,-0.006771585325752838,-0.014440684154794492
2013-10-01,8.252808847372773,0.1403822601328019,0.0621927883657544,15.534751745327998,1.5356144927196005,2.743079562371524,0.428930621922059,4416.88999999999,8.39319110750557,-0.4115398048383123,-0.0293918467288363,-0.1025277787251131,0.1584134014180986,4,0.037651506203687735,0.04503130474874739
2014-01-01,8.180261429762007,-0.1895998919333777,-0.0725474176107656,14.49797863,1.437985869,2.6740092348811864,0.3632434324077339,2953.25,7.99066153782862,1.0588908187047572,0.0460673444549,0.3066103988436106,0.0754591911837363,1,-0.06907032749033748,-0.06568718951432512
2014-04-01,8.238999157786095,-0.0666591774484295,0.0587377280240879,14.61450468,1.380323187,2.682014506781226,0.3223176652283623,3541.6216,8.17233998033766,-0.1516701212129856,-0.222663190029082,-0.0472040020945723,-0.2687305344839821,2,0.008005271900039634,-0.040925767179371575
2014-07-01,8.289646319282559,0.1100130729153108,0.0506471614964638,15.85860491,1.558785309,2.763712249538252,0.4439068698806538,4445.55229999999,8.39965939219787,-0.5385995911024146,-0.1877854550085955,-0.0552171637270637,0.0348777350204865,3,0.08169774275702579,0.1215892046522915
2014-10-01,8.391100344174989,0.1383289004732428,0.1014540248924298,15.17801518,1.473916315,2.7198480111129903,0.3879230180713108,5061.5561,8.52942924464823,-0.2921562938719844,-0.0049685443250599,0.0293221942217094,0.1828169106835355,4,-0.04386423842526144,-0.05598385180934301
2015-01-01,8.33751208601827,-0.1785893964808946,-0.0535882581567186,14.59379979,1.491911968,2.680596766597826,0.4000584973598772,3494.42,8.15892268953737,0.4830884739541496,-0.1685376214981224,-0.0808859780718531,-0.1635690771730624,1,-0.03925124451516426,0.012135479288566398
2015-04-01,8.367081209892538,-0.0592050975227143,0.0295691238742676,15.66687348,1.529818924,2.7515485138058824,0.4251493780735941,4055.69,8.30787611236982,0.4491231298352107,-0.2333378551723992,-0.0068353494743744,-0.0648002336742767,2,0.0709517472080563,0.0250908807137169
2015-07-01,8.391943034360601,0.0899441713481488,0.0248618244680631,14.933245,1.436318579,2.703589935556764,0.3620832976918987,4826.55,8.48188720570875,-0.0798274146581932,-0.1757527995594041,-0.0539403871519796,0.057585055612995,3,-0.04795857824911831,-0.06306608038169542
2015-10-01,8.40845008455153,0.133695197982735,0.0165070501909294,15.38973145,1.520422359,2.733700498055916,0.4189881640232459,5126.33,8.54214528253426,0.0138512960015,-0.1549282315009521,-0.0006005486001514,0.020824568058452,4,0.030110562499151783,0.056904866331347226
2016-01-01,8.42245340806385,-0.1568289629788999,0.0140033235123198,13.37529794,1.312984975,2.5934095684218166,0.2723031519954739,3887.9,8.26562444508495,0.4446862522168338,-0.1481615327402576,-0.0243568586455316,0.0067666987606944,1,-0.14029092963409928,-0.146685012027772
2016-04-01,8.507864513658353,-0.0480928295116343,0.0854111055945026,13.56365159,1.34596621,2.6073935375577912,0.297112126895538,4720.98,8.45977168414671,0.3364679121104208,-0.2350590792918567,0.0312171890575498,-0.086897546551599,2,0.013983969135974661,0.024808974900064118
2016-07-01,8.484930216739274,0.0636608614643744,-0.0229342969190788,14.33268439,1.39095468,2.6625425508842246,0.3299903315334708,5159.48,8.54859107820365,0.0279228577465808,-0.1116307992572402,0.0609840413072104,0.1234282800346164,3,0.055149013326433405,0.032878204637932784
2016-10-01,8.530133492896056,0.1223315756224724,0.0452032761567817,14.74298844,1.495966197,2.690767609766446,0.402772283708766,5724.23999999999,8.65246506851853,-0.2893204198713703,-0.0942200598322449,-0.0450031027154196,0.0174107394249953,4,0.028225058882221266,0.0727819521752952
2017-01-01,8.562071385091368,-0.1316852279078004,0.0319378921953124,14.37972216,1.609735459,2.665819030826688,0.4760698543156865,4584.27,8.43038615718356,-0.3824836032794605,-0.0661428623239928,-0.1029100830221994,0.0280771975082521,1,-0.024948578939758104,0.07329757060692049
2017-04-01,8.576075493345964,-0.0342384710169687,0.0140041082545963,15.86178473,1.788456163,2.763912740140464,0.581352768932903,5124.75,8.54183702232899,0.473410403629344,-0.169718066499656,0.0681861353265489,-0.1035752041756632,2,0.09809370931377615,0.1052829146172165
2017-07-01,8.607534927666942,0.0406163482546933,0.0314594343209773,17.06240812,1.868488132,2.836877688022255,0.6251296183042843,5699.6,8.64815127592163,-0.0291572938092448,-0.0606261292241065,-0.0114845813717421,0.1090919372755494,3,0.07296494788179109,0.043776849371381266
2017-10-01,8.753346077496882,0.1045631898451622,0.1458111498299406,15.56937014,1.764207511,2.7453055315915496,0.5677015872872699,7029.76999999999,8.85790926734204,-0.1279426109057628,-0.0514097255414838,-0.0357597628395138,0.0092164036826227,4,-0.09157215643070549,-0.057428031017014325
2018-01-01,8.665592865466804,-0.1072941997145111,-0.0877532120300781,16.91576993,1.971626839,2.8282463187847173,0.6788590085582177,5209.81,8.55829866575229,-0.1677608438078586,-0.1116709654248855,-0.0853938228543027,-0.0602612398834017,1,0.08294078719316778,0.11115742127094774
2018-04-01,8.687655998324063,-0.0221169424689403,0.0220631328572586,16.95573955,1.946252635,2.8306063930279985,0.6659057980508322,5799.56999999999,8.66553905585512,0.078607897274638,-0.1242506207573526,-0.0739928132341845,-0.012579655332467,2,0.0023600742432812183,-0.012953210507385515
2018-07-01,8.758839288625841,0.023991266358486,0.0711832903017786,16.3571021,1.882128069,2.79466218223282,0.6324030882634468,6521.31,8.78283055498432,0.0592157455285564,-0.1005147907644956,0.0080094549064151,0.0237358299928569,3,-0.0359442107951784,-0.03350270978738534
2018-10-01,8.716203669684774,0.0923582899612363,-0.0426356189410679,16.84529653,1.874163882,2.824071480146736,0.628162630366202,6691.29,8.80856195964601,-0.9305799685100284,-0.1808068273965597,0.1659793745536886,-0.080292036632064,4,0.029409297913916,-0.004240457897244809
2019-01-01,8.746356185234545,-0.0921823068551431,0.030152515549771,15.89827453,1.763696469,2.766210583211665,0.5674118730510144,5734.03,8.6541738783794,-0.3262751703642992,-0.104856104610278,-0.0759678639002539,0.0759507227862816,1,-0.05786089693507135,-0.06075075731518764
2019-04-01,8.778043815501128,-0.014007733801071,0.0316876302665836,17.07770547,1.880534317,2.837773839172041,0.6315559476317268,6399.89,8.76403608170005,-0.0024795307681686,-0.123314105405814,-0.0900929220942963,-0.0184580007955359,2,0.07156325596037627,0.06414407458071247
2019-07-01,8.778544953027925,0.0094704792699859,0.0005011375267969,18.51547531,2.054763316,2.918606885653673,0.7201606666192195,6555.21,8.78801543229791,-0.2016993376139568,-0.0398984007079157,-0.0781584482509218,0.0834157046978982,3,0.08083304648163203,0.08860471898749267
2019-10-01,8.926767180253066,0.0897408391837085,0.1482222272251405,19.49825449,2.22788202,2.9703249482298104,0.8010513673415965,8237.96,9.01650801943677,-0.7186769706655203,-0.0948600883233128,-0.0714832507385061,-0.0549616876153971,4,0.051718062576137314,0.08089070072237703
2020-01-01,8.7451542556176,-0.0820269048597973,-0.1816129246354663,17.562391,2.103230224,2.8657597406690107,0.7434743648133533,5785.6,8.6631273507578,-0.2296233075390144,-0.1312552055265778,-0.085573639869886,-0.036395117203265,1,-0.10456520756079968,-0.05757700252824327
2020-04-01,8.842580981239946,-0.0107668490162704,0.0974267256223466,20.13403028,2.335214317,3.002411432229812,0.8481036714913548,6848.69999999999,8.83181413222367,1.050547472063153,-0.1339923048152003,0.0990018306178788,-0.0027370992886224,2,0.13665169156080115,0.10462930667800152
2020-07-01,8.881520787339236,-0.006278396705766,0.0389398060992896,19.93340303,2.319218359,2.992396868770658,0.8412302146857324,7152.68,8.87524239063347,0.1320045558111879,-0.0817098349308502,-0.0245048617058847,0.05228246988435,3,-0.010014563459153969,-0.006873456805622347
2020-10-01,8.870544916824153,0.1019518860589688,-0.0109758705150824,19.30594277,2.190293957,2.9604129640586194,0.7840357617614191,7883.26,8.97249680288312,-0.4135865002887775,-0.0218615606484582,-0.1287674512820089,0.059848274282392,4,-0.03198390471203849,-0.057194452924313355
2021-01-01,8.915937417668273,-0.0813761751799485,0.0453925008441196,21.09190366,2.548028759,3.04888925404922,0.9353200245379002,6867.54,8.83456124248832,-0.2610814726300901,-0.0010313388325844,-0.1975807237843749,0.0208302218158737,1,0.08847628999060042,0.1512842627764811
2021-04-01,8.926960629096463,-0.0100615487497389,0.0110232114281902,21.27082087,2.625410965,3.0573362213212456,0.9652374418848856,7456.92999999999,8.91689908034672,0.5137596416331028,-0.1605809637596742,0.0295022489620011,-0.1595496249270898,2,0.008446967272025763,0.029917417346985387
2021-07-01,8.940379579941792,-0.0221698272121836,0.0134189508453292,23.1951007,2.650117444,3.1439410796471825,0.9746039575066616,7466.71,8.91820975272961,0.238521184652533,-0.08877861623382,0.0135645584651715,0.0718023475258542,3,0.0866048583259369,0.00936651562177604
2021-10-01,8.97511308370762,0.1157306602510598,0.0347335037658282,23.24426366,2.758692165,3.1460583772908426,1.0147567141642542,8873.66999999999,9.09084374395868,-0.3575482361448343,-0.0677129721120928,-0.0384122109711642,0.0210656441217271,4,0.0021172976436600877,0.04015275665759255
2022-01-01,8.942084786660601,-0.0792316947641579,-0.0330282970470197,20.93707587,2.64339688,3.041521552424886,0.9720647870427718,7064.61,8.86285309189644,0.32517017148076,-0.0872819888096647,0.0169592686706199,-0.0195690166975719,1,-0.10453682486595639,-0.0426919271214824
2022-04-01,8.990254173188106,-0.0090376992051683,0.0481693865275048,23.78990012,2.76219718,3.1692611259033625,1.0160264427358203,7952.3,8.98121647398293,0.6193862362315454,-0.1820964791282859,0.0363720276267871,-0.0948144903186212,2,0.1277395734784763,0.04396165569304855
2022-07-01,9.015093080861186,-0.0394401350694812,0.0248389076730806,14.09454932,1.794710998,2.645788149595854,0.5848440050780015,7908.18,8.9756529457917,0.5930809001701065,-0.0656941032395299,0.1303202120458184,0.116402375888756,3,-0.5234729763075086,-0.43118243765781883
2022-10-01,9.024804527476135,0.130296881452869,0.0097114466149506,22.68545436,2.654704752,3.1217239420094627,0.976333443990447,9462.59,9.155101408929,-0.2416630536781301,-0.0728269097180462,0.0072473727286173,-0.0071328064785163,4,0.4759357924136087,0.3914894389124455
2023-01-01,9.035953413342613,-0.0776461564122404,0.0111488858664756,20.65637713,2.659478074,3.028024091586727,0.9781298907594064,7772.19,8.95830725693037,-0.629986313407279,-0.1799663516674217,-0.0616218880696433,-0.1071394419493754,1,-0.09369985042273576,0.0017964467689594033
2023-04-01,9.058551810761958,-0.0077454159250701,0.0225983974193457,20.9192207,2.673637467,3.040668387068836,0.9834398924502088,8525.41,9.05080639483688,0.473403332573894,-0.1676192135336154,0.0245407544897444,0.0123471381338062,2,0.01264429548210888,0.005310001690802424
2023-07-01,9.065151355160015,-0.0568476111071223,0.0065995443980586,23.67180077,2.823828185,3.1642844987901024,1.0380934767744407,8170.65,9.00830374405289,0.2180381511764122,-0.0860886502606215,0.0381586019418218,0.0815305632729939,3,0.12361611172126663,0.05465358432423195
2023-10-01,9.078984854669631,0.145075960070922,0.0138334995096141,23.37436476,2.889727126,3.1516398987626943,1.0611620775972812,10138.15,9.22406081474055,-0.1269687190168538,-0.0259768399010646,-0.0393648723544304,0.0601118103595568,4,-0.012644600027408082,0.023068600822840457
2024-01-01,,-0.0776461564122404,,,,,,8314.98,9.02581398633249,-0.3401359447529897,-0.0687521974298648,-0.0135871796632631,-0.0427753575288001,1,,
2024-04-01,,-0.0077454159250701,,,,,,8987.24,9.10356107254269,0.4631047776635013,-0.1899234707189721,0.065930992471288,-0.1211712732891072,2,,
2024-07-01,,-0.0568476111071223,,,,,,8632.05999999999,9.06323845779425,-0.2175430277886298,-0.2154185018735406,0.0438018492562912,-0.0254950311545685,3,,
2024-10-01,,0.145075960070922,,,,,,10867.59,9.29354024440215,-0.4203934977298922,-0.1765981549015092,0.0086739785951452,0.0388203469720314,4,,
2025-01-01,,-0.0776461564122404,,,,,,8950.49,9.0994635583736,-0.0005607494663388,-0.1585943757781858,-0.0124034938151487,0.0180037791233234,1,,
